
########################
2024-07-18 11:36:42,     0,  39,   0, 119,  70,   1
2024-07-18 11:36:43,     0, 103,   0, 127,   0, 102
2024-07-18 11:36:44,     0, 119,   0, 255,   6,   0
2024-07-18 11:36:45,   255,  70,   0, 119,   4,   0
2024-07-18 11:36:46,    55,   0, 102,   0,  39,   0
2024-07-18 11:36:47,    35,   0,  39,   0, 119, 103
2024-07-18 11:36:48,     0,  55,   0,  99,   0,  70
2024-07-18 11:36:49,     1,   0, 119, 102,   1,   0
2024-07-18 11:36:50,   119, 102,   0,  55,   0, 119
2024-07-18 11:36:51,     0,   6,   0, 255,   0,   7
2024-07-18 11:36:52,     0,  35,   0, 127,   6,   0
2024-07-18 11:36:53,     2,   0,  70,   1,   0, 102
2024-07-18 11:36:54,     1,   0, 115,   6,   0, 102
2024-07-18 11:36:55,     0,  51,   0,   2,   0,   0
2024-07-18 11:36:56,    38,   0, 103,   0, 102,   0
2024-07-18 11:36:57,   119,  70,   0,  35,   0,  51
2024-07-18 11:36:58,     0,  35,   0, 127,   0, 103
2024-07-18 11:36:59,     0,   7,   0, 102,   6,   0
2024-07-18 11:37:00,   119,   0,  51,   0,   6,   0
2024-07-18 11:37:01,   102,   0, 127,   0,   3,   0
2024-07-18 11:37:02,   103,   0,  38,   0, 102,   0
2024-07-18 11:37:03,   243,   6,   0, 119,   4,   0
2024-07-18 11:37:04,    38,   0,  51,   0,  35,   0
2024-07-18 11:37:05,   255,  35,   0,   3,   0, 126
2024-07-18 11:37:06,   126, 128,   0,  60, 128,   0
2024-07-18 11:37:07,    38,   0, 126,   1,  64,   0
2024-07-18 11:37:08,   102,   0,  51,   0,  51,   0
2024-07-18 11:37:09,     6,   0, 119,   0, 103,   0
2024-07-18 11:37:10,     6,   0,  38,   0,  51,   0
2024-07-18 11:37:11,     0,  51, 120,   0,   0, 102
2024-07-18 11:37:12,     0, 103,   0,   0, 254,   0
2024-07-18 11:37:13,    51,   0, 227,   0, 118,  70
2024-07-18 11:37:14,     0, 119,   4,   0,   6,   0
2024-07-18 11:37:15,   102,   0, 103,   0, 118,   0
2024-07-18 11:37:16,   127,  68,   0, 103,  70,   0
2024-07-18 11:37:17,   103,   0,  70,   0,  51,   0
2024-07-18 11:37:18,   231,   6,   0, 127, 102,   1
2024-07-18 11:37:19,     0, 119,  17,   0,  38,   0
2024-07-18 11:37:20,     6,   0,  39,   0,   0, 127
2024-07-18 11:37:21,     0,   0,   0,   0,  39,   4
2024-07-18 11:37:22,     0, 127,   0,  51,   4,   0
2024-07-18 11:37:23,   127,   0, 119,   0, 103,   0
2024-07-18 11:37:24,    55,   0, 119,   6,   0,   6
2024-07-18 11:37:25,     0, 102,   4,   0, 103,   0
2024-07-18 11:37:26,   119,  70,   0, 119,   0, 103
2024-07-18 11:37:27,     0,  51,  70,   0, 102,   0
2024-07-18 11:37:28,     2,   0,  66,   0,  51,   0
2024-07-18 11:37:29,    55,   0,   3,   0,  39,   0
2024-07-18 11:37:30,   103,   4,   0, 103,   0, 102
2024-07-18 11:37:31,     0,  63,   0, 103,   0, 119
2024-07-18 11:37:32,     4,   0,   4,   0, 103,   0
2024-07-18 11:37:33,   102,   0, 102,   0,   7,   0
2024-07-18 11:37:34,   103,  17,   0, 119,   4,   0
2024-07-18 11:37:35,   103,   1,   4,   0,  35,   0
2024-07-18 11:37:36,   102,   4,   0, 103,   0, 103
2024-07-18 11:37:37,     0,   6,   0, 102,   0, 103
2024-07-18 11:37:38,     0, 119, 102,   0,  35,   0
2024-07-18 11:37:39,     0,   0, 127,   2,   0, 115
2024-07-18 11:37:40,    70,   0, 127,   2,   0, 127
2024-07-18 11:37:41,   102,   0, 119,   4,   0, 103
2024-07-18 11:37:42,     0,  39,   0, 127,   4,   0
2024-07-18 11:37:43,    39,   0,  51,   0, 115,   6
2024-07-18 11:37:44,     0,  39,   0,  38,   0,   6
2024-07-18 11:37:45,   128,   0,   6,   0, 119,   0
2024-07-18 11:37:46,    55,   0,  35,   0,  70,   0
2024-07-18 11:37:47,     6,   0, 102,   0, 103,   0
2024-07-18 11:37:48,   103,   4,   0,  39,   0, 103
2024-07-18 11:37:49,     4,   0,  35,   0, 102,   0
2024-07-18 11:37:50,     6,   0, 103,  17,   0, 119
2024-07-18 11:37:51,     4,   0, 102,   0, 119,   6
2024-07-18 11:37:52,     0, 103,   0,  51,   0,  62
2024-07-18 11:37:53,     0, 119,   0, 119,   0, 103
2024-07-18 11:37:54,     9,   0,   3,   0,  35,   0
2024-07-18 11:37:55,    39,   0, 102,   0,  35,  12
2024-07-18 11:37:56,     0, 102,   0, 119,   0,  35
2024-07-18 11:37:57,     0, 102,   1,   0, 119,   4
2024-07-18 11:37:58,     0, 119,   0,  39,   0,  34
2024-07-18 11:37:59,     0,  35,   0, 103,   0,   4
2024-07-18 11:38:00,     0,  51,   4,   0, 103,   0
2024-07-18 11:38:01,     2,   0,   3,   0,  70,   0
2024-07-18 11:38:02,   126,   0, 102,   0, 102,   0
2024-07-18 11:38:03,    51,   0,  51,   0, 119,   0
2024-07-18 11:38:04,   103,   0, 102,   1,   0, 115
2024-07-18 11:38:05,    70,   1,   0, 102,   0,  63
2024-07-18 11:38:06,     0, 103,   1,   0,   0,  35
2024-07-18 11:38:07,     0, 119,   0,   6,   0, 119
2024-07-18 11:38:08,     4,   0, 103,   0, 119,   0
2024-07-18 11:38:09,   119,   0, 127,   6,   0, 103
2024-07-18 11:38:10,     1,   0, 126,   0,  38,   0
2024-07-18 11:38:11,     0,  39,   0, 119,   4,   0
2024-07-18 11:38:12,   102,   0,  35,   0, 102,   0
2024-07-18 11:38:13,    35,   0, 103,   0,   6, 128
2024-07-18 11:38:14,     0, 103, 224,   0,  70,   0
2024-07-18 11:38:15,   103,   6,   0, 103,   1,   0
2024-07-18 11:38:16,    39,   0,  55,  64,   0,  35
2024-07-18 11:38:17,     0, 230, 103,   0, 103,   4
2024-07-18 11:38:18,     0,  39,   0, 103,   0, 103
2024-07-18 11:38:19,     4,   0, 198,   0,   0,  51
2024-07-18 11:38:20,     0,   6,   0, 102,   0,  55
2024-07-18 11:38:21,     0, 119,   0, 100,  17,   0
2024-07-18 11:38:22,   103,   0, 119,  17,   0, 103
2024-07-18 11:38:23,     0,  39,   0, 102, 102,  17
2024-07-18 11:38:24,     0, 102,   1,   0,  51,   4
2024-07-18 11:38:25,     0, 103,   4,   0,  39,   0
2024-07-18 11:38:26,    39,   0,  63,   0, 115, 126
2024-07-18 11:38:27,     0, 127,   0,   3,   0, 103
2024-07-18 11:38:28,     0, 103,   0,  51,   0,  39
2024-07-18 11:38:29,     0, 115,   0,   6,   0,   2
2024-07-18 11:38:30,     0,   0, 230,   0,   0, 102
2024-07-18 11:38:31,     4,   0,  55,   0, 102,   1
2024-07-18 11:38:32,     0,  39,   0,  35,   4,   0
2024-07-18 11:38:33,    51,   0, 119,   4,   0, 103
2024-07-18 11:38:34,     0, 103,   0, 119,   4,   0
2024-07-18 11:38:35,   119,   0,  51,   0,  35,   0
2024-07-18 11:38:36,     6,   1,   0,   7,   0,  39
2024-07-18 11:38:37,     0,   3,   0,   3,   0, 247
2024-07-18 11:38:38,     0, 119,   4,   0, 127,  39
2024-07-18 11:38:39,     0,  35,   0, 103,   1,   0
2024-07-18 11:38:40,   231,   6,   0,  35,   0,  35
2024-07-18 11:38:41,     0,  51,   0,  99,  68,   0
2024-07-18 11:38:42,   103, 241,   0, 252,   0,   0
2024-07-18 11:38:43,   103,   4,   0, 103,   0,  39
2024-07-18 11:38:44,     0, 115,  70,   0,  38,   0
2024-07-18 11:38:45,   102,   1,   0,  35,   2,   0
2024-07-18 11:38:46,   103,   0, 115,   0,  35,   0
2024-07-18 11:38:47,   119,   0, 102,   0,   4, 153
2024-07-18 11:38:48,   230,   0, 103,   1,   0,  51
2024-07-18 11:38:49,     0, 102,   0, 103,   0, 119
2024-07-18 11:38:50,     0,   7,   0, 119,   4,   0
2024-07-18 11:38:51,    35,   0,  39,   0,   6,   0
2024-07-18 11:38:52,     4,   0,  71,   0,  71,   0
2024-07-18 11:38:53,    55,   0,   6,   0,  70,   0
2024-07-18 11:38:54,   246,   2,   0, 127, 102,   0
2024-07-18 11:38:55,   115,   0, 103,   0, 119,   4
2024-07-18 11:38:56,     0, 103,   0,   0, 119,   0
2024-07-18 11:38:57,    35,   0, 103,   0, 102,   0
2024-07-18 11:38:58,   102,  17,   0, 103,   4,   0
2024-07-18 11:38:59,    51,   0, 119,   0,  51,  68
2024-07-18 11:39:00,     0,   6,   0, 103,   4,   0
2024-07-18 11:39:01,     2,   0, 115, 102,   1,   0
2024-07-18 11:39:02,    35,   0, 103, 132,   0, 247
2024-07-18 11:39:03,     3,   0, 231,   6,   0,  35
2024-07-18 11:39:04,     0,  35,   4,   0, 119,   0
2024-07-18 11:39:05,   103,   4,   0,  38,   0, 103
2024-07-18 11:39:06,    16,   0, 119,   0,  35,   0
2024-07-18 11:39:07,    39,   0, 119,  68,   0, 119
2024-07-18 11:39:08,     4,   0, 103,   4,   0,  35
2024-07-18 11:39:09,     0,  62,   0,  39,   0,  51
2024-07-18 11:39:10,   115,   0, 103,  70,   0,  55
2024-07-18 11:39:11,     4,   0,   6,   0, 119,   4
2024-07-18 11:39:12,     0, 119,   0,  39,   0,  35
2024-07-18 11:39:13,     0, 119,   4,   0, 103,  17
2024-07-18 11:39:14,     0, 119,   0, 103,   1,   0
2024-07-18 11:39:15,    51,   0, 119,   0,  39,   0
2024-07-18 11:39:16,    38,   0,   2,   0,  51,  68
2024-07-18 11:39:17,     1,   0, 247,  38,   0,  51
2024-07-18 11:39:18,     0, 119,   4,   0,   0,   2
2024-07-18 11:39:19,     0, 119,   0,   2,   0,   0
2024-07-18 11:39:20,    51,   0, 103,   4,   0, 102
2024-07-18 11:39:21,     0, 102,   0, 102,   1,   2
2024-07-18 11:39:22,     0, 254,  48,   0,  63,   0
2024-07-18 11:39:23,    35,   0, 103,   0, 119,   0
2024-07-18 11:39:24,     7,   0,   6,   0, 102,   0
2024-07-18 11:39:25,     6,   0, 102,   0,  99,   4
2024-07-18 11:39:26,     0,  51,   0, 103,   0,  35
2024-07-18 11:39:27,     0,  35,   0,  55,   0,   6
2024-07-18 11:39:28,     0, 119,   0, 127,  39,   0
2024-07-18 11:39:29,    35,   0,  51,   0, 103,   0
2024-07-18 11:39:30,    34,   0, 103,   0, 102,   0
2024-07-18 11:39:31,   103,   4,   0, 119,   0,  39
2024-07-18 11:39:32,     0, 119,   0,  51,   0, 103
2024-07-18 11:39:33,     6,   0, 231,   4,   0,   0
2024-07-18 11:39:34,   119,   0,   6,   0,  39,   0
2024-07-18 11:39:35,    35,   0, 119,   4,   0, 119
2024-07-18 11:39:36,     6,   0,  51,   0,  51,   0
2024-07-18 11:39:37,     7,   0,   0,  51,   4,   0
2024-07-18 11:39:38,   119,  68,  17,   0, 119, 102
2024-07-18 11:39:39,     0, 103,   0, 102,   0, 103
2024-07-18 11:39:40,     4,   0, 102,   0,   6,   0
2024-07-18 11:39:41,    35,   0, 255,  55,   0, 103
2024-07-18 11:39:42,     0,  35,   0,  39,   0, 103
2024-07-18 11:39:43,     0,   0, 119,   0,  39,   0
2024-07-18 11:39:44,   128, 134,   0,  70,  17,   0
2024-07-18 11:39:45,    39,   0,  35,   0,  34,   0
2024-07-18 11:39:46,   127,  38,   0, 127, 102,   0
2024-07-18 11:39:47,   119,   0,  51,   0,  35,   0
2024-07-18 11:39:48,     0,   6,   0,   2,   0, 254
2024-07-18 11:39:49,     3,   0,  51,   0, 115,  68
2024-07-18 11:39:50,     0,   2,   0, 102,   0, 103
2024-07-18 11:39:51,     6,   0,  51,   0, 103,   0
2024-07-18 11:39:52,   103,   0,  38,   0,  35,   8
2024-07-18 11:39:53,     0, 231,   0,   0,  35,   0
2024-07-18 11:39:54,   103,  70,   0, 103,   0, 102
2024-07-18 11:39:55,     0, 119,   0,  38,   0,   0
2024-07-18 11:39:56,   103,  68,   1,   0, 243,  35
2024-07-18 11:39:57,     8,   0,  55,   0,  38,   0
2024-07-18 11:39:58,   102,   0,  51,   0,  39,   0
2024-07-18 11:39:59,     0, 127,   4,   0,  62,   0
2024-07-18 11:40:00,     4,   0, 103,   0,  35,   0
2024-07-18 11:40:01,   127,  70,   0, 103,  70,   0
2024-07-18 11:40:02,    55,   4,   0,   6,   0,  39
2024-07-18 11:40:03,     0,  39,   0,   6,   0, 102
2024-07-18 11:40:04,     0, 119,   0,  51,   0, 102
2024-07-18 11:40:05,     0, 103,  68,   1,   0, 103
2024-07-18 11:40:06,     0, 127,   0, 102,   0,  63
2024-07-18 11:40:07,     0,  35,   0, 103,   0,  35
2024-07-18 11:40:08,     0, 103,   0, 119,   0,  51
2024-07-18 11:40:09,     0, 255,  70,   0,  51,   0
2024-07-18 11:40:10,    38,   0,  34,   0,   0,  39
2024-07-18 11:40:11,     4,   0,  35,   0, 231, 198
2024-07-18 11:40:12,     0,  55,   0,  39,   0, 119
2024-07-18 11:40:13,     0,  55,   0, 103,   4,   0
2024-07-18 11:40:14,   102,   0, 102,   0, 119,   0
2024-07-18 11:40:15,     3,   0, 103, 134,   0, 198
2024-07-18 11:40:16,     0,   0,   2,   0,   6,   0
2024-07-18 11:40:17,     6,   0, 102,   0, 102,   0
2024-07-18 11:40:18,   230,   6,   0,  39,   0,  39
2024-07-18 11:40:19,     0, 102,   0, 127,   0, 103
2024-07-18 11:40:20,     1,   0, 247,   6,   0,  39
2024-07-18 11:40:21,     0, 102,   0, 119,   4,   0
2024-07-18 11:40:22,   102,   0, 102,   0,  51,   0
2024-07-18 11:40:23,     4,   0,   4,   0, 102,   4
2024-07-18 11:40:24,     0,  39,   0,   0,   3,   0
2024-07-18 11:40:25,   102,   0, 131,   0, 102,   1
2024-07-18 11:40:26,     0, 119,   6,   0,   2,   0
2024-07-18 11:40:27,     6,   0,   6,   0,   0,  51
2024-07-18 11:40:28,     0, 127,  70,   0, 119,   0
2024-07-18 11:40:29,     3,   0,  38,   0,   2,   0
2024-07-18 11:40:30,    35,   0, 119, 102,   0, 103
2024-07-18 11:40:31,     1,   0,  39,   0, 119,   0
2024-07-18 11:40:32,   103,   1,   0,   6,   0, 103
2024-07-18 11:40:33,     0,  39,   0, 127,   6,   0
2024-07-18 11:40:34,    35,   0,  51,   0,   4,   0
2024-07-18 11:40:35,    51,   0,  70,   0, 115,   0
2024-07-18 11:40:36,   103,  68,   0,   6,   0, 119
2024-07-18 11:40:37,     0,  35,   0,   2,   0, 103
2024-07-18 11:40:38,     0,   3,   0,  32,   0,  51
2024-07-18 11:40:39,     0, 119,   0,  35,   0,   0
2024-07-18 11:40:40,     0,  51,   0, 119,   4,   0
2024-07-18 11:40:41,    51,   0,   0,   0,   0, 103
2024-07-18 11:40:42,     0,  67,   0,   3,   0,   0
2024-07-18 11:40:43,     0,   0,   6,   0,  35,   4
2024-07-18 11:40:44,     0,  51,   0,  60, 128,   0
2024-07-18 11:40:45,   102,   0,  70,   0,  39,   0
2024-07-18 11:40:46,     2,   0, 103,   0,   3,   0
2024-07-18 11:40:47,    35,   0,   6,   0, 102,   0
2024-07-18 11:40:48,    51,   4,   0, 103,   0, 103
2024-07-18 11:40:49,     0, 127,   4,   0,  99,   0
2024-07-18 11:40:50,     7,   0,  39,   0,   3,   0
2024-07-18 11:40:51,   127,  68,   0,   4,   0,   6
2024-07-18 11:40:52,     0, 102,   0, 102,   0,  71
2024-07-18 11:40:53,     0, 119,   0, 102,   0, 127
2024-07-18 11:40:54,    70,   0, 103,   0,   6,   0
2024-07-18 11:40:55,    38,   0,   0,  55,   0, 102
2024-07-18 11:40:56,     0,   2,   0,   6,   0, 103
2024-07-18 11:40:57,     0, 102,   0, 103,   0,  51

########################
2024-07-18 11:42:13,   103,   0,  55,   0,  35,   0
2024-07-18 11:42:14,   231,   0,   6,   0,   0,  39
2024-07-18 11:42:15,     0,  51,   0,  55,   0, 119
2024-07-18 11:42:16,     6,   0,  35,   0,  35,   0
2024-07-18 11:42:17,    51,   0, 103,   0,  38,   0
2024-07-18 11:42:18,     0,   0, 255,  63,   0,   6
2024-07-18 11:42:19,     0,  35,   0,   4,  17,   0
2024-07-18 11:42:20,   115, 102,   0, 231,  17,   0
2024-07-18 11:42:21,   119,   4,   0, 102,   0, 103
2024-07-18 11:42:22,     0,  35,   0, 102,   0,  35
2024-07-18 11:42:23,     0,   0,  39,   0,   6,   0
2024-07-18 11:42:24,    35,   0, 230,   0,  51,   0
2024-07-18 11:42:25,    70,   0, 103,   0,  35,   0
2024-07-18 11:42:26,    35,   0,  55,   0, 247,   6
2024-07-18 11:42:27,     0,  55,   0, 119,   0,  39
2024-07-18 11:42:28,     0,  55,   0,   6,   0, 102
2024-07-18 11:42:29,     0, 198,   0, 127,   0,   2
2024-07-18 11:42:30,     0, 127,   0,   3,   0, 119
2024-07-18 11:42:31,     0, 103,   0,   3,   0, 243
2024-07-18 11:42:32,     7,   0,   3,   0,  39,   0
2024-07-18 11:42:33,   103,   0, 102,   0,   3,   0
2024-07-18 11:42:34,    35,   0,  39,   0, 103,   0
2024-07-18 11:42:35,   119,  70,   0,   6,   0, 115
2024-07-18 11:42:36,     0,  35,   0,  39,   0,  39
2024-07-18 11:42:37,     0, 103,  17,   0,  99,   0
2024-07-18 11:42:38,     7,   0,   4,   0, 115,   0
2024-07-18 11:42:39,   103,   0,  39,   0,   3,   0
2024-07-18 11:42:40,    35,   0,   0,   6,   0,   6
2024-07-18 11:42:41,     0,   6,  16,   0, 102,  39
2024-07-18 11:42:42,     0, 102,   1,   0,  51,   0
2024-07-18 11:42:43,    35,   0,  39,   0,  35,  31
2024-07-18 11:42:44,     0, 103,   0,  39,   0, 103
2024-07-18 11:42:45,     0,  51,   6,   0, 255,   6
2024-07-18 11:42:46,     0,   0, 102,   1,   0,   2
2024-07-18 11:42:47,     0, 119,  70,   0, 103,   0
2024-07-18 11:42:48,   103,   0, 102,  64,   0, 103
2024-07-18 11:42:49,     4,   1,   0, 119,   0, 103
2024-07-18 11:42:50,     0,  35,   0, 102,   1,   0
2024-07-18 11:42:51,   119,   0,   7,  30,   0,  35
2024-07-18 11:42:52,     0,  70,   0,   2,   0,  35
2024-07-18 11:42:53,     0, 102,   0,  35,   0, 103
2024-07-18 11:42:54,     0, 119,   6,   0,   3,   0
2024-07-18 11:42:55,   103,   0, 103,   0,  39, 255
2024-07-18 11:42:56,   198,   0,  70,   0, 126,   0
2024-07-18 11:42:57,     0, 103,   4,   0, 103,   0
2024-07-18 11:42:58,     0, 255,  63,   0, 103,   4
2024-07-18 11:42:59,     0, 119,   0, 103,  25,   0
2024-07-18 11:43:00,   115,   6,   0, 102,   0,   4
2024-07-18 11:43:01,     0,  70,   0,  51,   0, 103
2024-07-18 11:43:02,     4,   0,  39,   0, 119,   0
2024-07-18 11:43:03,    35,   0,  39,   0, 103,   0
2024-07-18 11:43:04,   119,   0,  70,   0,   6,   0
2024-07-18 11:43:05,   119,  39,   0,   3,   0,  39
2024-07-18 11:43:06,     0,   0,  68,   0, 119,   4
2024-07-18 11:43:07,     0,  39,   0, 103,   1,   0
2024-07-18 11:43:08,    39,   0,  59,   0,   7,   0
2024-07-18 11:43:09,     6,   0,  38,   0,  62,   0
2024-07-18 11:43:10,    35,   0,  51,   0,  39,   0
2024-07-18 11:43:11,     0, 127, 102,   4,   0,   6
2024-07-18 11:43:12,     0,  39,   0, 103,   0, 102
2024-07-18 11:43:13,     0,   0,   6,   0, 102,   0
2024-07-18 11:43:14,   127, 102,   0, 119,   0,  70
2024-07-18 11:43:15,     0, 119,   4,   0,  35,   0
2024-07-18 11:43:16,     6,   0,  51,   0,  71,   0
2024-07-18 11:43:17,     6,   0,  70,  14,   0, 119
2024-07-18 11:43:18,     0,  35,   0,  39,   0,   3
2024-07-18 11:43:19,     0, 102,   0, 102,  70,   0
2024-07-18 11:43:20,   119,  70,   0, 103,   0, 102
2024-07-18 11:43:21,     0, 102,   0,   3,   0,   0
2024-07-18 11:43:22,    70,   0,  55,   0, 119,   0
2024-07-18 11:43:23,   103,   4,   0, 127,   0, 102
2024-07-18 11:43:24,     0,  35,   0, 119,   0,  35
2024-07-18 11:43:25,     0,  68,   0,   1, 240,   0
2024-07-18 11:43:26,   103,   0,  51,   0, 119,   4
2024-07-18 11:43:27,     0,  51,   0, 119,   0,   6
2024-07-18 11:43:28,     0, 119,   6,   0,  51,   4
2024-07-18 11:43:29,     0,  39,   0,   6,   0, 102
2024-07-18 11:43:30,     0, 227,   0,  63,   0, 126
2024-07-18 11:43:31,   112, 128,   0, 102,   0, 102
2024-07-18 11:43:32,     0, 103,   0,  51,   0, 102
2024-07-18 11:43:33,     0, 243,  70,   0, 103,   0
2024-07-18 11:43:34,   119,  68,   0, 119,   0,  38
2024-07-18 11:43:35,     0,   6,   0, 103,   0, 102
